CustomerID,Age,Gender,Region,EmploymentStatus,AccountType,AccountBalance,MonthlyIncome,CreditScore,LoanAmount,LoanStatus,MonthlyTransactions,DateJoined,Churned
CUS1761,66,Female,Nairobi,Self-Employed,Savings,32390.25,92518.9,588,146475.15,Fully Paid,44,2/14/2018,No
CUS1762,26,Male,Mombasa,Unemployed,Salary,141506.9,18033.38,639,128713.3,Active,49,8/27/2022,No
CUS1763,52,Female,Nairobi,Self-Employed,Savings,37483.25,140202.58,801,215201.42,Active,57,9/10/2021,No
CUS1764,37,Female,Nairobi,Employed,Fixed Deposit,74286.39,168418.65,405,10072.03,Defaulted,44,3/21/2020,No
CUS1765,66,Female,Nakuru,Employed,Savings,76533.97,96102.21,774,137466.08,Active,48,7/17/2019,No
CUS1766,59,Female,Mombasa,Employed,Fixed Deposit,366578.66,174658.24,762,164061.21,Active,10,1/17/2018,No
CUS1767,52,Female,Nairobi,Self-Employed,Salary,93707.54,198256.15,782,124503.58,Fully Paid,59,3/5/2021,No
CUS1768,67,Male,Nakuru,Student,Current,100529.28,8526.17,452,45471.07,Active,57,11/7/2022,No
CUS1769,35,Male,Nairobi,Employed,Current,11272.23,140442.74,448,34843.81,Active,31,11/5/2021,No
CUS1770,34,Male,Eldoret,Self-Employed,Current,126796.46,73576.53,487,23708.71,Defaulted,44,5/13/2022,No
CUS1771,41,Female,Nairobi,Unemployed,Savings,42266.63,8238.45,430,30978.79,Defaulted,11,3/6/2022,No
CUS1772,20,Male,Nairobi,Self-Employed,Salary,88429.32,67682.76,751,338059.14,Fully Paid,25,6/17/2023,No
CUS1773,49,Male,Nairobi,Self-Employed,Savings,43502.81,26164.51,815,230615.37,Fully Paid,46,4/11/2018,No
CUS1774,52,Male,Nairobi,Unemployed,Fixed Deposit,484725.26,4237.73,790,395940.64,Active,54,2/8/2023,No
CUS1775,55,Male,Nairobi,Employed,Savings,60806.78,121183.24,775,139656.54,Fully Paid,52,5/26/2021,No
CUS1776,30,Male,Kisumu,Employed,Savings,75174.4,111865.36,562,17986.92,Defaulted,45,3/7/2022,No
CUS1777,64,Female,Nakuru,Employed,Savings,93698.35,115254.51,837,413233.96,Fully Paid,34,10/14/2020,No
CUS1778,42,Male,Nakuru,Student,Current,120361.87,11192.17,758,266858.72,Fully Paid,59,9/2/2022,No
CUS1779,26,Female,Nairobi,Student,Current,7352.19,22129.03,835,318759.79,Active,20,1/26/2023,No
CUS1780,21,Female,Mombasa,Unemployed,Fixed Deposit,65431.26,14085.27,594,95000.01,Defaulted,7,1/24/2023,No
CUS1781,31,Female,Nairobi,Employed,Savings,70531.5,90854.53,734,282661.64,Fully Paid,33,8/10/2019,No
CUS1782,54,Female,Nairobi,Employed,Savings,28629.43,179798.92,574,128235.36,Active,57,5/8/2022,No
CUS1783,51,Female,Kisumu,Employed,Fixed Deposit,310720.88,139483.95,607,187777.65,Fully Paid,35,6/25/2022,No
CUS1784,28,Male,Mombasa,Employed,Salary,38318.81,151216.68,675,86544.49,Active,29,4/17/2019,No
CUS1785,58,Male,Nairobi,Self-Employed,Savings,27754.64,97655.18,457,28714.38,Defaulted,52,5/28/2021,No
CUS1786,20,Male,Nairobi,Student,Current,103405.01,5015.29,503,198057.14,Fully Paid,12,7/1/2022,No
CUS1787,45,Female,Eldoret,Student,Current,195236.05,26634.39,374,17488.8,Defaulted,5,12/23/2019,No
CUS1788,46,Male,Nairobi,Self-Employed,Fixed Deposit,327321.72,250278.83,679,10640.86,Fully Paid,12,3/25/2019,No
CUS1789,26,Male,Mombasa,Employed,Salary,141060.73,50942.62,603,122184.87,Fully Paid,29,7/27/2021,No
CUS1790,20,Female,Mombasa,Employed,Salary,144313.18,93597.87,361,49361.18,Defaulted,35,1/25/2019,No
CUS1791,42,Female,Nairobi,Employed,Fixed Deposit,143649.5,142427.68,407,31881.38,Active,20,6/25/2021,No
CUS1792,51,Female,Nairobi,Unemployed,Savings,31808.17,13042.22,486,18022.01,Defaulted,37,5/29/2019,Yes
CUS1793,29,Female,Nairobi,Unemployed,Salary,117798.92,17207.01,528,114415.14,Active,1,10/20/2021,No
CUS1794,59,Male,Nakuru,Employed,Current,174018.98,53845.59,347,17115.49,Defaulted,16,3/28/2022,No
CUS1795,26,Female,Mombasa,Employed,Savings,52403.45,103089.76,567,65285.35,Active,30,1/16/2022,No
CUS1796,32,Female,Kisumu,Employed,Current,198679.08,46528.15,553,124955.88,Fully Paid,9,4/21/2022,No
CUS1797,57,Male,Eldoret,Employed,Salary,11620.11,96231.19,386,29688.49,Active,42,9/12/2021,No
CUS1798,42,Male,Nakuru,Self-Employed,Salary,51942.97,24230.08,480,27554.48,Defaulted,10,10/26/2021,Yes
CUS1799,22,Female,Mombasa,Employed,Savings,62693.01,182706.42,324,8277.47,Defaulted,13,9/13/2022,No
CUS1800,28,Male,Mombasa,Self-Employed,Fixed Deposit,261180.46,167572.32,687,97163.55,Defaulted,48,10/8/2018,Yes
CUS1801,51,Female,Kisumu,Unemployed,Salary,26324.42,16996.05,521,30405.7,Defaulted,20,7/10/2021,No
CUS1802,41,Female,Kisumu,Self-Employed,Savings,37410.92,36773.32,696,30747.45,Active,29,7/18/2018,No
CUS1803,32,Male,Mombasa,Employed,Current,9962.19,68667.88,810,472096.43,Fully Paid,57,1/25/2023,No
CUS1804,55,Male,Kisumu,Employed,Fixed Deposit,339235.72,74094.6,739,65653.24,Active,4,7/9/2021,No
CUS1805,25,Female,Nairobi,Self-Employed,Current,179084.8,128273.62,474,31814.76,Defaulted,46,8/16/2021,No
CUS1806,22,Female,Mombasa,Employed,Savings,88602.54,166487.28,610,16525.24,Active,49,3/22/2018,No
CUS1807,65,Female,Nairobi,Employed,Fixed Deposit,364795.01,95714.84,573,42608.44,Defaulted,28,9/25/2019,No
CUS1808,43,Male,Nairobi,Self-Employed,Salary,75207.83,77302.99,334,35857.71,Defaulted,37,6/4/2022,No
CUS1809,35,Female,Nairobi,Self-Employed,Fixed Deposit,280414.23,38197.27,516,54190.25,Defaulted,13,6/21/2020,No
CUS1810,23,Female,Kisumu,Unemployed,Fixed Deposit,111613.47,1589.83,707,291979.66,Active,57,3/10/2018,Yes
CUS1811,54,Female,Mombasa,Employed,Current,71498.33,159208.03,818,171926.36,Active,3,4/1/2021,No
CUS1812,65,Female,Nairobi,Unemployed,Savings,19585.08,8896.06,568,119167.71,Fully Paid,37,1/18/2020,No
CUS1813,30,Female,Mombasa,Employed,Current,165134.04,153450.79,774,232404.05,Fully Paid,48,2/8/2022,No
CUS1814,45,Male,Mombasa,Employed,Savings,91560.64,145988.81,624,78242.98,Fully Paid,19,9/27/2018,Yes
CUS1815,22,Female,Nairobi,Self-Employed,Salary,85169.26,57901.49,655,100236.39,Active,28,7/4/2018,Yes
CUS1816,30,Female,Kisumu,Self-Employed,Savings,73048.64,60008.62,389,30693.99,Active,19,2/6/2023,Yes
CUS1817,34,Female,Nakuru,Student,Current,28685.63,23883.55,341,38781.01,Defaulted,17,8/28/2019,No
CUS1818,67,Female,Nakuru,Self-Employed,Current,123664.26,221955.12,664,76249.44,Fully Paid,18,11/1/2019,No
CUS1819,57,Male,Kisumu,Student,Salary,108390.74,14450.77,501,112600.3,Active,18,3/11/2022,No
CUS1820,62,Male,Mombasa,Student,Savings,45824.04,6935.56,665,138991.93,Active,57,4/30/2020,Yes
CUS1821,49,Male,Nairobi,Self-Employed,Savings,25084.04,23387.45,587,37784.13,Defaulted,23,12/26/2018,No
CUS1822,46,Female,Nairobi,Self-Employed,Savings,87860.08,100683.95,780,241529.7,Fully Paid,40,2/16/2019,No
CUS1823,68,Female,Nairobi,Self-Employed,Salary,114007.22,22582.24,800,88819.76,Fully Paid,50,9/28/2018,No
CUS1824,20,Male,Eldoret,Student,Savings,90085.87,10751.82,351,32808.79,Defaulted,9,5/30/2022,No
CUS1825,57,Male,Nairobi,Unemployed,Savings,82021.86,8390.01,402,48323.16,Active,29,1/9/2021,No
CUS1826,51,Male,Nairobi,Employed,Savings,99047.07,50640.68,660,197297,Active,51,11/30/2022,No
CUS1827,57,Female,Nakuru,Unemployed,Fixed Deposit,136477.73,2085.56,723,254403.08,Active,42,6/13/2023,No
CUS1828,44,Female,Eldoret,Employed,Savings,9588.03,182394.36,504,141951.15,Fully Paid,29,1/20/2020,No
CUS1829,30,Male,Nakuru,Employed,Savings,34363.28,129529.9,313,44783.86,Defaulted,2,12/23/2020,No
CUS1830,62,Male,Nairobi,Employed,Savings,13771.41,188857.47,769,364476.81,Active,17,10/24/2020,No
CUS1831,50,Male,Nairobi,Self-Employed,Current,107010.37,116831.33,765,251787.29,Active,57,2/14/2023,No
CUS1832,23,Female,Nairobi,Unemployed,Fixed Deposit,334863.01,13542.9,603,151490.91,Active,56,7/13/2019,No
CUS1833,41,Female,Nairobi,Employed,Current,117766.28,64797.58,726,87553.45,Active,45,8/28/2022,No
CUS1834,36,Female,Nairobi,Employed,Salary,46293.62,135117.85,409,7151.74,Defaulted,31,12/3/2018,No
CUS1835,33,Male,Mombasa,Employed,Salary,137235.36,52029.57,814,459893.84,Fully Paid,28,6/11/2019,No
CUS1836,57,Male,Eldoret,Self-Employed,Current,9128.61,20582.58,367,9592.78,Active,43,2/15/2023,No
CUS1837,45,Female,Nairobi,Employed,Fixed Deposit,206606.01,188360.41,545,116833.5,Defaulted,48,8/16/2022,No
CUS1838,50,Male,Kisumu,Employed,Fixed Deposit,373546.61,124332.04,688,107333.72,Fully Paid,52,4/18/2023,No
CUS1839,65,Female,Kisumu,Employed,Salary,117370.05,187579.91,607,129278.8,Active,39,9/13/2020,No
CUS1840,58,Male,Nairobi,Self-Employed,Current,86143.12,113472.83,651,84723.9,Active,30,6/5/2023,Yes
CUS1841,30,Male,Kisumu,Employed,Current,8297.41,85723.63,365,19617.03,Defaulted,35,7/10/2022,Yes
CUS1842,60,Male,Nairobi,Self-Employed,Current,125518.52,132183.4,759,203482.47,Fully Paid,48,8/28/2019,No
CUS1843,62,Male,Nairobi,Employed,Salary,18833.26,150026.97,646,177044.47,Active,51,3/9/2022,No
CUS1844,42,Female,Kisumu,Self-Employed,Savings,11677.72,178426.42,624,64179.69,Defaulted,20,11/18/2022,No
CUS1845,59,Male,Nairobi,Employed,Savings,65374.82,187310.33,332,36088.3,Active,16,11/25/2019,No
CUS1846,53,Female,Eldoret,Self-Employed,Current,65935.22,27123.45,367,32658.91,Defaulted,34,7/6/2022,Yes
CUS1847,44,Female,Nairobi,Employed,Savings,35454.99,150393.31,486,36326.89,Active,14,8/24/2018,No
CUS1848,55,Female,Mombasa,Self-Employed,Current,99927.38,112491.75,491,34198.17,Defaulted,26,8/17/2020,No
CUS1849,24,Male,Mombasa,Student,Savings,97879.26,9505.84,512,165960.3,Fully Paid,20,5/27/2023,No
CUS1850,22,Female,Nairobi,Student,Savings,96578.78,17759.89,727,364835.6,Fully Paid,42,6/4/2018,No
CUS1851,60,Female,Nairobi,Self-Employed,Salary,68276.54,161417.86,650,142273.31,Defaulted,51,10/16/2018,No
CUS1852,62,Female,Kisumu,Self-Employed,Current,56772.35,58363.09,407,12847.47,Defaulted,24,3/25/2022,No
CUS1853,68,Male,Nakuru,Unemployed,Fixed Deposit,186166.47,4037.92,539,120745.6,Active,43,6/3/2023,No
CUS1854,48,Male,Nakuru,Self-Employed,Savings,27609.35,134286.11,515,75430.56,Active,18,4/8/2019,No
CUS1855,40,Female,Mombasa,Employed,Savings,53692.33,99497.94,476,45467.55,Defaulted,43,10/28/2022,No
CUS1856,59,Male,Nakuru,Unemployed,Salary,94960.37,6351.16,629,145094.32,Fully Paid,9,10/17/2021,Yes
CUS1857,27,Female,Kisumu,Employed,Fixed Deposit,269950.72,55252.68,749,460143.19,Fully Paid,19,1/23/2022,No
CUS1858,49,Female,Kisumu,Employed,Current,84558.9,30743.53,746,142376.16,Fully Paid,20,10/13/2021,No
CUS1859,60,Male,Mombasa,Employed,Salary,39579.91,194939.96,836,342570.3,Active,42,3/24/2020,No
CUS1860,47,Female,Kisumu,Employed,Salary,77550.78,190394.87,478,10943.55,Defaulted,30,6/4/2023,No
CUS1861,56,Male,Nakuru,Self-Employed,Salary,57754.38,155422.11,694,164436.44,Active,26,9/29/2022,No
CUS1862,48,Male,Nairobi,Employed,Current,110611.12,199158.8,444,39229.16,Active,31,7/6/2022,No
CUS1863,35,Female,Nakuru,Employed,Savings,67843.75,144521.24,497,12631.37,Defaulted,35,2/15/2021,No
CUS1864,53,Male,Mombasa,Employed,Current,128495.87,41705.78,383,27416.68,Active,3,1/20/2020,No
CUS1865,19,Male,Nairobi,Self-Employed,Fixed Deposit,258120.59,52961.1,384,35992.87,Defaulted,56,7/4/2018,No
CUS1866,31,Female,Nairobi,Self-Employed,Savings,56049.19,276511.04,756,334545.19,Fully Paid,40,6/8/2022,No
CUS1867,30,Female,Nairobi,Employed,Fixed Deposit,178185.26,137108.87,775,267456.99,Active,29,3/19/2020,No
CUS1868,46,Male,Mombasa,Employed,Savings,3399.79,173341.22,552,22825.23,Fully Paid,6,1/29/2018,No
CUS1869,29,Male,Nakuru,Employed,Current,126878.79,182705.84,371,25816.24,Defaulted,52,6/26/2019,Yes
CUS1870,56,Female,Nairobi,Student,Savings,26004.29,16198.55,522,74441.46,Fully Paid,1,1/3/2021,No
CUS1871,19,Male,Nakuru,Self-Employed,Fixed Deposit,351029.17,33587.27,575,17863,Fully Paid,52,9/11/2018,No
CUS1872,49,Male,Nakuru,Self-Employed,Savings,74953.84,72718.5,545,62952.02,Active,24,7/20/2020,No
CUS1873,30,Male,Nairobi,Employed,Salary,138229.88,41317.23,640,115710.58,Active,38,1/25/2020,No
CUS1874,63,Male,Nakuru,Self-Employed,Current,191833.95,72847.16,770,234446.31,Fully Paid,34,10/9/2021,No
CUS1875,44,Male,Eldoret,Self-Employed,Fixed Deposit,54736.72,134949.22,753,230312.49,Fully Paid,51,3/14/2022,No
CUS1876,66,Male,Kisumu,Employed,Salary,148652.39,50093.46,306,10186.67,Active,7,10/8/2021,No
CUS1877,58,Male,Nakuru,Employed,Fixed Deposit,357358.24,58344.65,487,49790.7,Defaulted,11,6/21/2019,No
CUS1878,34,Female,Eldoret,Employed,Salary,100093.38,105789.7,303,47140.54,Defaulted,11,4/12/2021,Yes
CUS1879,57,Female,Kisumu,Unemployed,Savings,2506.1,6803.42,424,24755.45,Defaulted,36,2/20/2020,Yes
CUS1880,48,Female,Nairobi,Unemployed,Savings,86262.11,9353.16,314,9213.72,Active,20,8/12/2022,Yes
CUS1881,51,Female,Nakuru,Self-Employed,Savings,15403.65,140168.17,824,488228.12,Fully Paid,16,7/31/2021,No
CUS1882,41,Female,Kisumu,Self-Employed,Savings,83895.69,200453.85,539,18418.84,Fully Paid,5,4/10/2023,Yes
CUS1883,62,Male,Mombasa,Employed,Salary,12178.76,189322.22,659,182375.73,Defaulted,24,1/31/2020,No
CUS1884,52,Male,Nairobi,Self-Employed,Savings,64950.46,50202.01,817,256279.6,Fully Paid,30,8/10/2018,No
CUS1885,65,Male,Nakuru,Self-Employed,Current,89786.3,47792.84,619,167754.08,Fully Paid,30,10/14/2021,Yes
CUS1886,23,Male,Nairobi,Employed,Current,44149.51,174977.04,530,89621.1,Active,39,4/24/2019,No
CUS1887,36,Female,Eldoret,Unemployed,Current,25974.47,10127.93,329,20902.93,Defaulted,57,8/23/2020,No
CUS1888,47,Male,Nairobi,Employed,Current,90824.9,160288.85,833,448377.22,Active,48,2/21/2018,No
CUS1889,24,Male,Nairobi,Employed,Fixed Deposit,105487.61,66621.72,455,22172.5,Active,47,6/22/2021,No
CUS1890,27,Female,Mombasa,Self-Employed,Savings,49158.21,252081.52,698,64246.99,Fully Paid,37,12/16/2022,No
CUS1891,58,Male,Nairobi,Self-Employed,Savings,62896.49,278677.05,645,103768.23,Active,33,4/16/2023,No
CUS1892,49,Male,Kisumu,Self-Employed,Current,166339.92,197935.24,494,10985.18,Active,20,2/23/2021,Yes
CUS1893,51,Female,Eldoret,Employed,Fixed Deposit,355392.25,47999.43,467,20431.83,Defaulted,54,11/3/2019,No
CUS1894,45,Male,Nakuru,Unemployed,Current,17713.95,17905.9,676,122606.15,Active,22,2/18/2023,No
CUS1895,32,Male,Nairobi,Self-Employed,Salary,53040.55,241896.56,788,382449.15,Active,41,6/3/2021,No
CUS1896,47,Male,Nairobi,Self-Employed,Current,61155.83,230245.78,661,91249.22,Fully Paid,58,3/30/2019,No
CUS1897,54,Male,Nakuru,Student,Current,183431.32,5918.2,781,288578.65,Fully Paid,21,8/19/2021,No
CUS1898,46,Male,Eldoret,Self-Employed,Savings,86910.42,243709.51,543,36205.37,Defaulted,37,5/10/2018,No
CUS1899,39,Female,Mombasa,Employed,Current,77178.84,53451.67,470,21638.99,Defaulted,54,7/25/2021,No
CUS1900,21,Female,Mombasa,Unemployed,Fixed Deposit,82019.87,4447.72,812,270557.99,Fully Paid,27,8/15/2022,No
CUS1901,37,Female,Nairobi,Employed,Savings,89516.62,128112.92,705,74994.63,Active,38,8/8/2020,No
CUS1902,49,Female,Nakuru,Employed,Savings,88930.81,75046.73,506,56934.16,Fully Paid,35,2/6/2023,Yes
CUS1903,53,Female,Kisumu,Employed,Fixed Deposit,434635.76,142429.2,453,48063.93,Defaulted,38,12/6/2021,No
CUS1904,67,Female,Nairobi,Student,Current,169790.92,20201.76,347,6324.17,Defaulted,40,9/11/2019,Yes
CUS1905,21,Male,Nairobi,Employed,Savings,48545.15,48385.43,300,31302.12,Defaulted,6,8/22/2021,No
CUS1906,44,Female,Nakuru,Self-Employed,Fixed Deposit,129844.24,203684.08,706,62083.38,Fully Paid,32,4/16/2020,No
CUS1907,34,Female,Nairobi,Employed,Savings,48271.32,187072.33,406,9765.79,Defaulted,16,8/27/2018,No
CUS1908,29,Male,Nairobi,Self-Employed,Salary,79243.69,65110.77,472,32881.42,Active,28,10/14/2018,Yes
CUS1909,39,Male,Mombasa,Self-Employed,Savings,49503.24,187177.37,805,180799.82,Fully Paid,16,4/3/2018,No
CUS1910,34,Female,Nairobi,Self-Employed,Fixed Deposit,292447.66,115722.3,429,29761.88,Active,27,4/22/2023,No
CUS1911,27,Male,Nairobi,Employed,Current,55243.12,108133.98,697,64671.84,Defaulted,53,3/18/2018,Yes
CUS1912,18,Female,Nakuru,Self-Employed,Salary,61273.77,100360.05,593,17953.93,Defaulted,3,9/16/2019,No
CUS1913,39,Male,Nakuru,Student,Savings,43984.47,13853.27,746,71488.37,Fully Paid,49,10/5/2020,No
CUS1914,43,Female,Nakuru,Self-Employed,Fixed Deposit,109004.54,28095.31,315,27216.09,Active,21,8/26/2018,No
CUS1915,35,Male,Nakuru,Self-Employed,Current,93796.01,294834.49,648,35620.81,Fully Paid,38,7/19/2018,No
CUS1916,67,Male,Mombasa,Student,Current,163041.58,20620,502,194966.36,Fully Paid,38,4/26/2019,No
CUS1917,31,Female,Nakuru,Employed,Current,166471.61,115119.95,433,30469.77,Defaulted,30,12/23/2022,No
CUS1918,64,Female,Nairobi,Self-Employed,Fixed Deposit,235203.7,127440.3,825,383999.83,Active,22,1/5/2021,Yes
CUS1919,46,Female,Kisumu,Unemployed,Salary,82633.16,10787.49,807,201617.69,Fully Paid,19,10/5/2018,No
CUS1920,29,Female,Eldoret,Employed,Savings,4331.38,94618.02,365,17677.24,Active,31,3/6/2020,Yes
CUS1921,53,Female,Nairobi,Self-Employed,Savings,67768.82,120774.22,779,111324.79,Fully Paid,20,7/18/2020,Yes
CUS1922,52,Male,Nairobi,Employed,Salary,66644.82,108870.91,758,471076.63,Active,47,1/30/2020,No
CUS1923,69,Female,Mombasa,Self-Employed,Savings,45102.29,97275.25,641,19579.23,Fully Paid,19,10/5/2021,No
CUS1924,29,Female,Nairobi,Self-Employed,Salary,132314.18,70413.97,458,11277.52,Active,2,4/29/2023,No
CUS1925,24,Male,Nairobi,Employed,Current,95057.71,124623,460,14183.1,Defaulted,40,3/2/2022,No
CUS1926,46,Male,Nakuru,Self-Employed,Fixed Deposit,59536.51,255974.32,553,25992.38,Fully Paid,39,11/27/2021,No
CUS1927,28,Female,Eldoret,Employed,Savings,23521.6,55980.79,826,86325.49,Active,27,4/22/2023,No
CUS1928,50,Male,Mombasa,Employed,Savings,48086.44,35564.84,848,463286.08,Active,8,1/11/2021,No
CUS1929,23,Male,Nairobi,Employed,Fixed Deposit,240978.33,71958,454,24168.79,Active,45,5/8/2020,No
CUS1930,64,Female,Nairobi,Unemployed,Salary,130451.82,19594.41,785,149670.38,Fully Paid,54,4/17/2021,No
CUS1931,32,Male,Nakuru,Employed,Salary,85899.25,170888.87,731,395700.2,Fully Paid,27,3/1/2022,No
CUS1932,49,Male,Mombasa,Unemployed,Savings,69273.94,11917.32,326,18985.64,Defaulted,15,1/28/2022,No
CUS1933,68,Female,Nairobi,Self-Employed,Savings,47463.01,280189.7,311,15697.82,Defaulted,12,11/13/2018,Yes
CUS1934,28,Female,Mombasa,Employed,Savings,44525.92,105697.45,366,22420.89,Active,47,12/19/2022,No
CUS1935,40,Male,Nairobi,Self-Employed,Salary,72480.13,295318.57,841,231215.58,Active,14,4/29/2020,No
CUS1936,43,Male,Mombasa,Self-Employed,Savings,41681.24,102964.57,395,18190.03,Defaulted,7,9/3/2021,No
CUS1937,51,Female,Nakuru,Self-Employed,Savings,54319.76,87285.61,514,22528.77,Active,17,7/22/2018,No
CUS1938,63,Male,Mombasa,Employed,Savings,25793.9,138468.19,493,43215.91,Defaulted,26,9/4/2022,Yes
CUS1939,51,Male,Kisumu,Employed,Savings,89214.46,94286.17,589,55646.66,Defaulted,37,9/29/2020,No
CUS1940,46,Male,Nairobi,Employed,Salary,56631.98,136482.14,843,385282.68,Fully Paid,20,6/14/2021,No
CUS1941,21,Female,Kisumu,Employed,Current,33767.15,81849.24,338,18748.9,Active,10,4/15/2020,No
CUS1942,34,Male,Kisumu,Employed,Savings,10558.5,135046.1,505,145991.37,Active,19,4/8/2023,No
CUS1943,52,Male,Nairobi,Employed,Savings,2328.87,76876.86,783,284269.92,Fully Paid,18,5/3/2023,No
CUS1944,30,Female,Mombasa,Employed,Savings,42862.75,38665.25,636,107316.95,Defaulted,30,7/27/2019,No
CUS1945,58,Male,Nairobi,Employed,Savings,19573.49,185063.1,795,476059.68,Fully Paid,30,3/9/2018,No
CUS1946,56,Male,Nakuru,Employed,Savings,3143.14,180144.88,548,129921.39,Active,25,11/14/2021,Yes
CUS1947,32,Female,Mombasa,Employed,Fixed Deposit,284008.8,195035.69,373,45064.06,Defaulted,24,1/29/2020,No
CUS1948,46,Female,Eldoret,Student,Savings,68317.88,22913.18,672,193399.76,Defaulted,10,3/21/2019,Yes
CUS1949,46,Female,Nairobi,Employed,Savings,9489.35,146062.6,437,15155.83,Defaulted,2,6/27/2020,No
CUS1950,28,Female,Nakuru,Self-Employed,Current,94879.55,176520.86,756,288735.39,Fully Paid,38,6/29/2020,No
CUS1951,69,Male,Kisumu,Employed,Fixed Deposit,384632.91,51410.21,743,137691.09,Fully Paid,32,5/1/2023,No
CUS1952,49,Male,Nakuru,Student,Current,197232.33,9730.88,652,161153.6,Fully Paid,35,4/29/2019,No
CUS1953,19,Female,Nairobi,Employed,Fixed Deposit,350235.66,79209.85,710,435635.98,Active,51,10/18/2022,No
CUS1954,64,Female,Mombasa,Student,Current,52743.71,27253.91,837,353135.01,Fully Paid,37,1/13/2020,No
CUS1955,31,Male,Nakuru,Self-Employed,Fixed Deposit,372449.14,68431.47,752,255782.43,Fully Paid,7,7/23/2018,No
CUS1956,37,Female,Nairobi,Employed,Savings,60195.01,186888.44,718,156059.9,Active,7,11/5/2021,No
CUS1957,39,Male,Nairobi,Unemployed,Salary,39651.9,10455.71,749,329938.03,Fully Paid,27,1/23/2020,No
CUS1958,28,Female,Mombasa,Self-Employed,Savings,85259.97,220359.5,414,41896.27,Active,10,1/20/2021,No
CUS1959,44,Male,Mombasa,Employed,Current,88343.86,48741.56,350,23166.34,Defaulted,33,1/21/2023,No
CUS1960,20,Female,Nairobi,Unemployed,Fixed Deposit,482889.94,5380.67,668,11453.74,Active,43,8/13/2021,No
CUS1961,34,Female,Nairobi,Student,Current,145965.7,28962.97,814,346866.32,Active,55,1/5/2020,No
CUS1962,61,Male,Nairobi,Self-Employed,Salary,100238.84,94521.99,509,41058.91,Fully Paid,7,5/5/2018,No
CUS1963,45,Female,Nakuru,Employed,Current,147028.8,80408.69,734,161319.12,Active,6,3/26/2020,No
CUS1964,46,Male,Kisumu,Unemployed,Salary,76933.58,3951.95,526,22830.36,Active,6,7/20/2019,No
CUS1965,38,Male,Nakuru,Self-Employed,Salary,80731.71,56140.63,567,175538.24,Active,13,1/24/2019,No
CUS1966,64,Male,Eldoret,Unemployed,Salary,129169.03,4665.15,415,42009.9,Defaulted,48,6/6/2023,Yes
CUS1967,33,Male,Mombasa,Self-Employed,Salary,105330,199851.53,659,83579.74,Fully Paid,13,9/8/2018,Yes
CUS1968,54,Male,Nairobi,Employed,Salary,135614.07,107412.51,628,15825.3,Fully Paid,2,4/28/2023,Yes
CUS1969,37,Female,Nairobi,Student,Fixed Deposit,450872.04,18843.9,339,30290.66,Active,19,10/3/2022,No
